Step,Loss,LR,Gate_Values
31460,3.2191,0.000242,"[0.565,0.754,0.876]"
31470,3.2568,0.000242,"[0.577,0.753,0.870]"
31480,3.1628,0.000242,"[0.564,0.757,0.883]"
31490,3.2653,0.000242,"[0.575,0.757,0.873]"
31500,3.3545,0.000242,"[0.568,0.752,0.872]"
31510,3.5642,0.000242,"[0.576,0.766,0.858]"
31520,3.2090,0.000241,"[0.572,0.754,0.888]"
31530,3.3678,0.000241,"[0.572,0.748,0.871]"
31540,3.3583,0.000241,"[0.565,0.747,0.861]"
31550,3.2594,0.000241,"[0.582,0.763,0.877]"
31560,3.3009,0.000241,"[0.562,0.754,0.873]"
31570,3.3556,0.000241,"[0.568,0.761,0.872]"
31580,3.3388,0.000241,"[0.562,0.743,0.866]"
31590,3.2501,0.000241,"[0.571,0.758,0.879]"
31600,3.3593,0.000241,"[0.568,0.755,0.879]"
31610,3.2169,0.000241,"[0.564,0.746,0.881]"
31620,3.3722,0.000241,"[0.570,0.762,0.872]"
31630,3.3967,0.000241,"[0.573,0.753,0.877]"
31640,3.2332,0.000241,"[0.573,0.754,0.873]"
31650,3.3824,0.000241,"[0.568,0.754,0.862]"
31660,3.2355,0.000241,"[0.569,0.760,0.858]"
31670,3.3979,0.000241,"[0.577,0.768,0.882]"
31680,3.2074,0.000241,"[0.569,0.757,0.869]"
31690,3.2643,0.000241,"[0.582,0.771,0.875]"
31700,3.2986,0.000241,"[0.570,0.762,0.865]"
31710,3.5068,0.000241,"[0.565,0.750,0.854]"
31720,3.3439,0.000241,"[0.574,0.754,0.875]"
31730,3.1280,0.000241,"[0.575,0.757,0.876]"
31740,3.1724,0.000241,"[0.559,0.759,0.865]"
31750,3.3136,0.000241,"[0.569,0.743,0.860]"
31760,3.3087,0.000241,"[0.572,0.752,0.868]"
31770,3.5122,0.000241,"[0.560,0.760,0.871]"
31780,3.0559,0.000241,"[0.573,0.757,0.884]"
31790,3.3110,0.000241,"[0.569,0.758,0.879]"
31800,3.3400,0.000240,"[0.579,0.759,0.882]"
31810,3.4973,0.000240,"[0.573,0.764,0.880]"
31820,3.3057,0.000240,"[0.569,0.755,0.867]"
31830,3.3937,0.000240,"[0.570,0.753,0.881]"
31840,3.3856,0.000240,"[0.569,0.745,0.859]"
31850,3.2315,0.000240,"[0.563,0.745,0.867]"
31860,3.3783,0.000240,"[0.561,0.744,0.865]"
31870,3.2698,0.000240,"[0.578,0.760,0.879]"
31880,3.3329,0.000240,"[0.572,0.752,0.878]"
31890,3.1838,0.000240,"[0.575,0.757,0.881]"
31900,3.2818,0.000240,"[0.561,0.757,0.864]"
31910,3.1431,0.000240,"[0.571,0.759,0.874]"
31920,3.3164,0.000240,"[0.585,0.763,0.877]"
31930,3.3570,0.000240,"[0.580,0.769,0.874]"
31940,3.1634,0.000240,"[0.573,0.752,0.871]"
31950,3.2039,0.000240,"[0.574,0.752,0.881]"
31960,3.2591,0.000240,"[0.571,0.747,0.878]"
31970,3.5260,0.000240,"[0.577,0.756,0.863]"
31980,3.3303,0.000240,"[0.570,0.752,0.870]"
31990,3.1856,0.000240,"[0.569,0.751,0.869]"
32000,3.4279,0.000240,"[0.567,0.756,0.864]"
32010,3.3602,0.000240,"[0.573,0.753,0.868]"
32020,3.2686,0.000240,"[0.573,0.746,0.875]"
32030,3.1944,0.000240,"[0.562,0.756,0.883]"
32040,3.3118,0.000240,"[0.571,0.757,0.875]"
32050,3.3014,0.000240,"[0.571,0.765,0.877]"
32060,3.2703,0.000240,"[0.567,0.741,0.866]"
32070,3.3320,0.000240,"[0.567,0.752,0.872]"
32080,3.4025,0.000239,"[0.577,0.757,0.877]"
32090,3.3261,0.000239,"[0.565,0.757,0.881]"
32100,3.3765,0.000239,"[0.567,0.765,0.870]"
32110,3.2893,0.000239,"[0.560,0.755,0.871]"
32120,3.3285,0.000239,"[0.572,0.750,0.874]"
32130,3.3051,0.000239,"[0.582,0.756,0.879]"
32140,3.3715,0.000239,"[0.568,0.760,0.874]"
32150,3.1375,0.000239,"[0.564,0.749,0.882]"
32160,3.1930,0.000239,"[0.587,0.752,0.888]"
32170,3.1502,0.000239,"[0.569,0.740,0.880]"
32180,3.3868,0.000239,"[0.573,0.764,0.873]"
32190,3.3068,0.000239,"[0.566,0.743,0.861]"
32200,3.1804,0.000239,"[0.566,0.755,0.870]"
32210,3.1576,0.000239,"[0.563,0.752,0.882]"
32220,3.4164,0.000239,"[0.569,0.756,0.869]"
32230,3.3439,0.000239,"[0.570,0.766,0.865]"
32240,3.1341,0.000239,"[0.566,0.750,0.878]"
32250,3.2949,0.000239,"[0.567,0.758,0.880]"
32260,3.1466,0.000239,"[0.572,0.750,0.863]"
32270,3.3218,0.000239,"[0.571,0.747,0.874]"
32280,3.3862,0.000239,"[0.580,0.756,0.877]"
32290,3.1354,0.000239,"[0.564,0.750,0.871]"
32300,3.2226,0.000239,"[0.569,0.748,0.881]"
32310,3.3082,0.000239,"[0.577,0.765,0.890]"
32320,3.3032,0.000239,"[0.568,0.761,0.873]"
32330,3.3342,0.000239,"[0.564,0.746,0.878]"
32340,3.2050,0.000239,"[0.577,0.747,0.885]"
32350,3.2467,0.000239,"[0.578,0.767,0.885]"
32360,3.5226,0.000238,"[0.568,0.752,0.866]"
32370,3.2523,0.000238,"[0.574,0.762,0.883]"
32380,3.2765,0.000238,"[0.575,0.753,0.872]"
32390,3.2514,0.000238,"[0.574,0.766,0.885]"
32400,3.2975,0.000238,"[0.564,0.758,0.880]"
32410,3.3433,0.000238,"[0.577,0.757,0.877]"
32420,3.1073,0.000238,"[0.573,0.756,0.863]"
32430,3.2365,0.000238,"[0.572,0.762,0.885]"
32440,3.3078,0.000238,"[0.565,0.747,0.864]"
32450,3.4033,0.000238,"[0.571,0.750,0.880]"
32460,3.1618,0.000238,"[0.570,0.753,0.888]"
32470,3.3065,0.000238,"[0.565,0.747,0.872]"
32480,3.2894,0.000238,"[0.567,0.742,0.867]"
32490,3.3820,0.000238,"[0.574,0.751,0.876]"
32500,3.2858,0.000238,"[0.581,0.770,0.878]"
32510,3.2058,0.000238,"[0.573,0.756,0.882]"
32520,3.3397,0.000238,"[0.569,0.757,0.880]"
32530,3.2618,0.000238,"[0.567,0.748,0.871]"
32540,3.3947,0.000238,"[0.566,0.748,0.864]"
32550,3.1576,0.000238,"[0.581,0.747,0.884]"
32560,3.4032,0.000238,"[0.570,0.758,0.895]"
32570,3.3275,0.000238,"[0.567,0.753,0.856]"
32580,3.4079,0.000238,"[0.570,0.758,0.883]"
32590,3.1804,0.000238,"[0.571,0.746,0.874]"
32600,3.4871,0.000238,"[0.576,0.758,0.869]"
32610,3.3402,0.000238,"[0.559,0.757,0.879]"
32620,3.3608,0.000238,"[0.585,0.734,0.884]"
32630,3.3434,0.000238,"[0.579,0.752,0.870]"
32640,3.3501,0.000237,"[0.573,0.763,0.877]"
32650,3.2655,0.000237,"[0.568,0.747,0.869]"
32660,3.4226,0.000237,"[0.570,0.750,0.872]"
32670,3.2799,0.000237,"[0.560,0.741,0.871]"
32680,3.2935,0.000237,"[0.576,0.758,0.874]"
32690,3.1170,0.000237,"[0.567,0.755,0.875]"
32700,3.3132,0.000237,"[0.573,0.752,0.880]"
32710,3.1811,0.000237,"[0.571,0.753,0.894]"
32720,3.3142,0.000237,"[0.578,0.752,0.884]"
32730,3.2957,0.000237,"[0.565,0.753,0.880]"
32740,3.0579,0.000237,"[0.574,0.747,0.879]"
32750,3.2527,0.000237,"[0.562,0.749,0.875]"
32760,3.4649,0.000237,"[0.564,0.758,0.874]"
32770,3.2272,0.000237,"[0.565,0.754,0.885]"
32780,3.2999,0.000237,"[0.563,0.751,0.879]"
32790,3.2932,0.000237,"[0.570,0.761,0.877]"
32800,3.3506,0.000237,"[0.562,0.755,0.872]"
32810,3.3111,0.000237,"[0.558,0.739,0.858]"
32820,3.2137,0.000237,"[0.574,0.753,0.881]"
32830,3.3675,0.000237,"[0.573,0.758,0.869]"
32840,3.3563,0.000237,"[0.569,0.753,0.881]"
32850,3.0871,0.000237,"[0.564,0.749,0.873]"
32860,3.2688,0.000237,"[0.576,0.755,0.861]"
32870,3.4109,0.000237,"[0.577,0.768,0.873]"
32880,3.1749,0.000237,"[0.565,0.753,0.866]"
32890,3.4004,0.000237,"[0.568,0.757,0.862]"
32900,3.2519,0.000237,"[0.566,0.758,0.878]"
32910,3.1795,0.000236,"[0.577,0.755,0.875]"
32920,3.3958,0.000236,"[0.580,0.759,0.869]"
32930,3.2554,0.000236,"[0.579,0.752,0.882]"
32940,3.3194,0.000236,"[0.565,0.757,0.867]"
32950,3.3312,0.000236,"[0.561,0.748,0.863]"
32960,3.2192,0.000236,"[0.562,0.740,0.863]"
32970,3.3900,0.000236,"[0.574,0.750,0.878]"
32980,3.3578,0.000236,"[0.566,0.755,0.868]"
32990,3.1761,0.000236,"[0.569,0.767,0.884]"
33000,3.1041,0.000236,"[0.575,0.746,0.874]"
33010,3.3017,0.000236,"[0.564,0.749,0.872]"
33020,3.4198,0.000236,"[0.574,0.756,0.884]"
33030,3.2009,0.000236,"[0.556,0.748,0.864]"
33040,3.2697,0.000236,"[0.567,0.752,0.864]"
33050,3.4056,0.000236,"[0.565,0.750,0.888]"
33060,3.2041,0.000236,"[0.565,0.749,0.865]"
33070,3.0367,0.000236,"[0.568,0.743,0.879]"
33080,3.4349,0.000236,"[0.574,0.756,0.871]"
33090,3.2035,0.000236,"[0.569,0.746,0.876]"
33100,3.2929,0.000236,"[0.568,0.750,0.872]"
33110,3.1955,0.000236,"[0.570,0.750,0.872]"
33120,3.3187,0.000236,"[0.574,0.751,0.885]"
33130,3.4829,0.000236,"[0.562,0.752,0.860]"
33140,3.3330,0.000236,"[0.586,0.762,0.891]"
33150,3.3039,0.000236,"[0.569,0.750,0.873]"
33160,3.3377,0.000236,"[0.575,0.749,0.872]"
33170,3.3867,0.000236,"[0.571,0.749,0.875]"
33180,3.4409,0.000236,"[0.560,0.749,0.868]"
33190,3.2819,0.000235,"[0.575,0.757,0.872]"
33200,3.4938,0.000235,"[0.588,0.767,0.895]"
33210,3.2106,0.000235,"[0.568,0.760,0.881]"
33220,3.1897,0.000235,"[0.565,0.751,0.869]"
33230,3.2457,0.000235,"[0.580,0.757,0.878]"
33240,3.2904,0.000235,"[0.568,0.757,0.871]"
33250,3.1826,0.000235,"[0.575,0.756,0.882]"
33260,3.2525,0.000235,"[0.573,0.760,0.876]"
33270,3.1579,0.000235,"[0.567,0.754,0.871]"
33280,3.2667,0.000235,"[0.577,0.748,0.888]"
33290,3.2423,0.000235,"[0.563,0.743,0.861]"
33300,3.3445,0.000235,"[0.573,0.762,0.887]"
33310,3.2814,0.000235,"[0.571,0.743,0.874]"
33320,3.2263,0.000235,"[0.576,0.754,0.882]"
33330,3.3098,0.000235,"[0.571,0.755,0.870]"
33340,3.3256,0.000235,"[0.571,0.738,0.883]"
33350,3.2712,0.000235,"[0.576,0.752,0.878]"
33360,3.0964,0.000235,"[0.570,0.743,0.879]"
33370,3.3244,0.000235,"[0.568,0.756,0.868]"
33380,3.1605,0.000235,"[0.570,0.757,0.873]"
33390,3.1519,0.000235,"[0.567,0.750,0.864]"
33400,3.3182,0.000235,"[0.562,0.751,0.869]"
33410,3.1128,0.000235,"[0.571,0.752,0.882]"
33420,3.2550,0.000235,"[0.575,0.756,0.879]"
33430,3.4370,0.000235,"[0.578,0.753,0.874]"
33440,3.3811,0.000235,"[0.576,0.756,0.867]"
33450,3.3818,0.000235,"[0.576,0.761,0.872]"
33460,3.1563,0.000234,"[0.570,0.753,0.880]"
33470,3.1272,0.000234,"[0.562,0.750,0.869]"
33480,3.2971,0.000234,"[0.569,0.754,0.876]"
33490,3.0909,0.000234,"[0.574,0.750,0.879]"
33500,3.2760,0.000234,"[0.578,0.753,0.876]"
33510,3.2174,0.000234,"[0.564,0.753,0.881]"
33520,3.3460,0.000234,"[0.574,0.752,0.870]"
33530,3.3075,0.000234,"[0.572,0.752,0.868]"
33540,3.4237,0.000234,"[0.565,0.744,0.872]"
33550,3.0636,0.000234,"[0.576,0.752,0.889]"
33560,3.3256,0.000234,"[0.572,0.743,0.869]"
33570,3.4115,0.000234,"[0.586,0.762,0.886]"
33580,3.1743,0.000234,"[0.572,0.740,0.882]"
33590,3.1966,0.000234,"[0.564,0.746,0.867]"
33600,3.1897,0.000234,"[0.582,0.759,0.876]"
33610,3.2368,0.000234,"[0.569,0.761,0.881]"
33620,3.4206,0.000234,"[0.579,0.757,0.880]"
33630,3.4049,0.000234,"[0.565,0.745,0.878]"
33640,3.3422,0.000234,"[0.586,0.745,0.876]"
33650,3.3170,0.000234,"[0.576,0.760,0.870]"
33660,3.2174,0.000234,"[0.570,0.748,0.880]"
33670,3.3143,0.000234,"[0.562,0.750,0.882]"
33680,3.3960,0.000234,"[0.566,0.758,0.870]"
33690,3.3341,0.000234,"[0.588,0.761,0.880]"
33700,3.4234,0.000234,"[0.584,0.756,0.869]"
33710,3.3244,0.000234,"[0.568,0.756,0.879]"
33720,3.3494,0.000234,"[0.563,0.761,0.882]"
33730,3.1113,0.000233,"[0.566,0.752,0.876]"
33740,3.2581,0.000233,"[0.574,0.754,0.881]"
33750,3.3370,0.000233,"[0.573,0.753,0.871]"
33760,3.2294,0.000233,"[0.574,0.745,0.858]"
33770,3.3647,0.000233,"[0.564,0.749,0.879]"
33780,3.1394,0.000233,"[0.576,0.757,0.885]"
33790,3.4400,0.000233,"[0.563,0.749,0.860]"
33800,3.2392,0.000233,"[0.584,0.747,0.862]"
33810,3.3194,0.000233,"[0.562,0.731,0.856]"
33820,3.2760,0.000233,"[0.566,0.754,0.869]"
33830,3.1668,0.000233,"[0.569,0.742,0.874]"
33840,3.2520,0.000233,"[0.565,0.745,0.869]"
33850,3.3304,0.000233,"[0.578,0.753,0.887]"
33860,3.3475,0.000233,"[0.575,0.749,0.880]"
33870,3.2814,0.000233,"[0.574,0.749,0.882]"
33880,3.2190,0.000233,"[0.583,0.762,0.889]"
33890,3.3254,0.000233,"[0.567,0.737,0.871]"
33900,3.4053,0.000233,"[0.560,0.739,0.874]"
33910,3.2015,0.000233,"[0.572,0.750,0.889]"
33920,3.3512,0.000233,"[0.562,0.750,0.864]"
33930,3.2538,0.000233,"[0.559,0.747,0.876]"
33940,3.1663,0.000233,"[0.570,0.754,0.874]"
33950,3.2810,0.000233,"[0.568,0.753,0.860]"
33960,3.3601,0.000233,"[0.572,0.758,0.873]"
33970,3.4377,0.000233,"[0.564,0.757,0.869]"
33980,3.2525,0.000233,"[0.567,0.753,0.882]"
33990,3.2602,0.000233,"[0.571,0.739,0.859]"
34000,3.3631,0.000232,"[0.569,0.756,0.872]"
34010,3.3375,0.000232,"[0.569,0.754,0.880]"
34020,3.3787,0.000232,"[0.566,0.767,0.876]"
34030,3.2671,0.000232,"[0.574,0.751,0.872]"
34040,3.2302,0.000232,"[0.571,0.755,0.862]"
34050,3.2598,0.000232,"[0.575,0.739,0.870]"
34060,3.3331,0.000232,"[0.568,0.756,0.883]"
34070,3.1843,0.000232,"[0.576,0.744,0.872]"
34080,3.3036,0.000232,"[0.581,0.760,0.883]"
34090,3.2674,0.000232,"[0.573,0.762,0.887]"
34100,3.1022,0.000232,"[0.583,0.754,0.884]"
34110,3.2790,0.000232,"[0.562,0.756,0.874]"
34120,3.1674,0.000232,"[0.580,0.747,0.880]"
34130,3.2072,0.000232,"[0.567,0.753,0.874]"
34140,3.3376,0.000232,"[0.556,0.754,0.860]"
34150,3.1217,0.000232,"[0.568,0.747,0.875]"
34160,3.2329,0.000232,"[0.573,0.758,0.879]"
34170,3.2401,0.000232,"[0.569,0.747,0.879]"
34180,3.3517,0.000232,"[0.580,0.752,0.862]"
34190,3.3881,0.000232,"[0.575,0.747,0.864]"
34200,3.4866,0.000232,"[0.572,0.772,0.876]"
34210,3.3303,0.000232,"[0.578,0.763,0.872]"
34220,3.2538,0.000232,"[0.579,0.749,0.864]"
34230,3.2215,0.000232,"[0.570,0.747,0.882]"
34240,3.3218,0.000232,"[0.561,0.751,0.861]"
34250,3.3908,0.000232,"[0.566,0.747,0.868]"
34260,3.4633,0.000232,"[0.569,0.752,0.873]"
34270,3.3468,0.000231,"[0.570,0.760,0.869]"
34280,3.3583,0.000231,"[0.581,0.754,0.876]"
34290,3.4626,0.000231,"[0.572,0.756,0.874]"
34300,3.1979,0.000231,"[0.569,0.760,0.881]"
34310,3.1169,0.000231,"[0.579,0.749,0.889]"
34320,3.1162,0.000231,"[0.562,0.737,0.865]"
34330,3.4204,0.000231,"[0.562,0.739,0.851]"
34340,3.3351,0.000231,"[0.571,0.751,0.872]"
34350,3.3264,0.000231,"[0.577,0.765,0.875]"
34360,3.2525,0.000231,"[0.576,0.746,0.868]"
34370,3.1076,0.000231,"[0.579,0.750,0.873]"
34380,3.3393,0.000231,"[0.571,0.762,0.864]"
34390,3.3389,0.000231,"[0.567,0.759,0.869]"
34400,3.2008,0.000231,"[0.575,0.741,0.865]"
34410,3.2193,0.000231,"[0.573,0.751,0.881]"
34420,3.3355,0.000231,"[0.575,0.751,0.880]"
34430,3.2424,0.000231,"[0.570,0.750,0.860]"
34440,3.0876,0.000231,"[0.576,0.751,0.874]"
34450,3.3270,0.000231,"[0.564,0.749,0.883]"
34460,3.2105,0.000231,"[0.568,0.750,0.874]"
34470,3.2134,0.000231,"[0.569,0.761,0.869]"
34480,3.3713,0.000231,"[0.574,0.765,0.882]"
34490,3.2633,0.000231,"[0.571,0.753,0.864]"
34500,3.3168,0.000231,"[0.583,0.752,0.876]"
34510,3.3143,0.000231,"[0.568,0.752,0.873]"
34520,3.2390,0.000231,"[0.575,0.755,0.862]"
34530,3.3968,0.000231,"[0.565,0.754,0.861]"
34540,3.1884,0.000230,"[0.568,0.761,0.875]"
34550,3.3592,0.000230,"[0.575,0.750,0.863]"
34560,3.3075,0.000230,"[0.584,0.766,0.881]"
34570,3.2569,0.000230,"[0.564,0.753,0.869]"
34580,3.3315,0.000230,"[0.572,0.745,0.868]"
34590,3.1527,0.000230,"[0.574,0.748,0.880]"
34600,3.2317,0.000230,"[0.562,0.738,0.868]"
34610,3.0616,0.000230,"[0.567,0.749,0.872]"
34620,3.3139,0.000230,"[0.574,0.748,0.877]"
34630,3.1272,0.000230,"[0.573,0.754,0.873]"
34640,3.1156,0.000230,"[0.580,0.734,0.873]"
34650,3.2101,0.000230,"[0.577,0.752,0.876]"
34660,3.3340,0.000230,"[0.572,0.743,0.874]"
34670,3.2478,0.000230,"[0.574,0.745,0.875]"
34680,3.2209,0.000230,"[0.571,0.751,0.871]"
34690,3.3061,0.000230,"[0.571,0.750,0.872]"
34700,3.3166,0.000230,"[0.567,0.746,0.878]"
34710,3.3116,0.000230,"[0.574,0.751,0.865]"
34720,3.3641,0.000230,"[0.564,0.749,0.867]"
34730,3.2700,0.000230,"[0.575,0.754,0.883]"
34740,3.3216,0.000230,"[0.572,0.755,0.865]"
34750,3.2313,0.000230,"[0.572,0.748,0.877]"
34760,3.3342,0.000230,"[0.571,0.747,0.867]"
34770,3.4850,0.000230,"[0.571,0.760,0.870]"
34780,3.1860,0.000230,"[0.562,0.749,0.860]"
34790,3.1891,0.000230,"[0.570,0.746,0.873]"
34800,3.1405,0.000230,"[0.572,0.753,0.870]"
34810,3.2553,0.000229,"[0.567,0.751,0.867]"
34820,3.3923,0.000229,"[0.565,0.743,0.865]"
34830,3.2027,0.000229,"[0.583,0.746,0.879]"
34840,3.1910,0.000229,"[0.575,0.750,0.878]"
34850,3.3772,0.000229,"[0.584,0.753,0.873]"
34860,3.1894,0.000229,"[0.581,0.749,0.880]"
34870,3.4029,0.000229,"[0.576,0.759,0.878]"
34880,3.0749,0.000229,"[0.577,0.749,0.879]"
34890,3.0882,0.000229,"[0.574,0.743,0.877]"
34900,3.2995,0.000229,"[0.580,0.744,0.868]"
34910,3.2923,0.000229,"[0.575,0.749,0.884]"
34920,3.2528,0.000229,"[0.577,0.750,0.878]"
34930,3.2945,0.000229,"[0.570,0.748,0.877]"
34940,3.1060,0.000229,"[0.568,0.749,0.863]"
34950,3.3888,0.000229,"[0.569,0.747,0.868]"
34960,3.3305,0.000229,"[0.555,0.755,0.863]"
34970,3.3013,0.000229,"[0.573,0.748,0.864]"
34980,3.1846,0.000229,"[0.567,0.746,0.863]"
34990,3.1532,0.000229,"[0.575,0.750,0.867]"
35000,3.0793,0.000229,"[0.576,0.754,0.881]"
35010,3.1965,0.000229,"[0.584,0.755,0.872]"
35020,3.2892,0.000229,"[0.582,0.754,0.882]"
35030,3.1268,0.000229,"[0.566,0.750,0.871]"
35040,3.2700,0.000229,"[0.563,0.745,0.861]"
35050,3.2696,0.000229,"[0.570,0.755,0.889]"
35060,3.2702,0.000229,"[0.565,0.749,0.865]"
35070,3.3159,0.000228,"[0.571,0.747,0.875]"
35080,3.4002,0.000228,"[0.568,0.751,0.876]"
35090,3.2136,0.000228,"[0.568,0.759,0.886]"
35100,3.3339,0.000228,"[0.569,0.760,0.872]"
35110,3.4119,0.000228,"[0.567,0.755,0.859]"
35120,3.3699,0.000228,"[0.564,0.757,0.864]"
35130,3.2219,0.000228,"[0.586,0.768,0.894]"
35140,3.1562,0.000228,"[0.572,0.754,0.881]"
35150,3.3522,0.000228,"[0.566,0.748,0.875]"
35160,3.3423,0.000228,"[0.577,0.756,0.883]"
35170,3.4863,0.000228,"[0.569,0.753,0.860]"
35180,3.2662,0.000228,"[0.565,0.760,0.876]"
35190,3.2838,0.000228,"[0.572,0.748,0.871]"
35200,3.5699,0.000228,"[0.567,0.748,0.862]"
35210,3.3377,0.000228,"[0.565,0.753,0.870]"
35220,3.2445,0.000228,"[0.571,0.766,0.881]"
35230,3.3745,0.000228,"[0.570,0.763,0.877]"
35240,3.2674,0.000228,"[0.576,0.752,0.887]"
35250,3.3054,0.000228,"[0.582,0.745,0.885]"
35260,3.1986,0.000228,"[0.574,0.750,0.871]"
35270,3.3218,0.000228,"[0.574,0.741,0.873]"
35280,3.1957,0.000228,"[0.577,0.745,0.857]"
35290,3.4173,0.000228,"[0.568,0.741,0.859]"
35300,3.2443,0.000228,"[0.567,0.752,0.871]"
35310,3.2346,0.000228,"[0.573,0.743,0.866]"
35320,3.3238,0.000228,"[0.576,0.748,0.875]"
35330,3.1639,0.000228,"[0.565,0.737,0.866]"
35340,3.3247,0.000227,"[0.578,0.755,0.862]"
35350,3.4453,0.000227,"[0.593,0.757,0.885]"
35360,3.2837,0.000227,"[0.577,0.749,0.881]"
35370,3.3567,0.000227,"[0.572,0.751,0.872]"
35380,3.2001,0.000227,"[0.565,0.755,0.870]"
35390,3.0769,0.000227,"[0.578,0.755,0.873]"
35400,3.3447,0.000227,"[0.572,0.757,0.864]"
35410,3.1296,0.000227,"[0.569,0.752,0.892]"
35420,3.2567,0.000227,"[0.573,0.739,0.873]"
35430,3.3797,0.000227,"[0.579,0.763,0.876]"
35440,3.1939,0.000227,"[0.579,0.749,0.893]"
35450,3.1319,0.000227,"[0.574,0.754,0.880]"
35460,3.2863,0.000227,"[0.563,0.752,0.866]"
35470,3.3082,0.000227,"[0.575,0.749,0.889]"
35480,3.1219,0.000227,"[0.579,0.759,0.890]"
35490,3.1164,0.000227,"[0.566,0.752,0.873]"
35500,3.2658,0.000227,"[0.570,0.752,0.861]"
35510,3.3706,0.000227,"[0.575,0.751,0.878]"
35520,3.2276,0.000227,"[0.574,0.745,0.866]"
35530,3.3620,0.000227,"[0.578,0.761,0.882]"
35540,3.2766,0.000227,"[0.569,0.759,0.878]"
35550,3.1937,0.000227,"[0.580,0.746,0.882]"
35560,3.2189,0.000227,"[0.581,0.748,0.880]"
35570,3.2561,0.000227,"[0.573,0.750,0.872]"
35580,3.2289,0.000227,"[0.570,0.751,0.864]"
35590,3.2472,0.000227,"[0.569,0.753,0.875]"
35600,3.3668,0.000226,"[0.557,0.753,0.872]"
35610,3.1935,0.000226,"[0.571,0.747,0.879]"
35620,3.3059,0.000226,"[0.584,0.754,0.889]"
35630,3.3319,0.000226,"[0.578,0.748,0.854]"
35640,3.1136,0.000226,"[0.571,0.752,0.875]"
35650,3.1566,0.000226,"[0.574,0.736,0.870]"
35660,3.3846,0.000226,"[0.569,0.757,0.869]"
35670,3.2252,0.000226,"[0.570,0.749,0.861]"
35680,3.3494,0.000226,"[0.572,0.748,0.869]"
35690,3.1648,0.000226,"[0.567,0.738,0.862]"
35700,3.3831,0.000226,"[0.602,0.757,0.878]"
35710,3.1865,0.000226,"[0.570,0.755,0.876]"
35720,3.2282,0.000226,"[0.581,0.760,0.885]"
35730,3.4222,0.000226,"[0.579,0.755,0.878]"
35740,3.2858,0.000226,"[0.574,0.747,0.877]"
35750,3.2157,0.000226,"[0.575,0.747,0.873]"
35760,3.1805,0.000226,"[0.573,0.754,0.877]"
35770,3.2800,0.000226,"[0.573,0.746,0.873]"
35780,3.4768,0.000226,"[0.582,0.763,0.881]"
35790,3.1368,0.000226,"[0.567,0.753,0.874]"
35800,3.3451,0.000226,"[0.567,0.755,0.873]"
35810,3.4465,0.000226,"[0.584,0.760,0.868]"
35820,3.3448,0.000226,"[0.579,0.756,0.882]"
35830,3.3022,0.000226,"[0.577,0.760,0.862]"
35840,3.3027,0.000226,"[0.565,0.730,0.854]"
35850,3.2864,0.000226,"[0.569,0.744,0.869]"
35860,3.0550,0.000225,"[0.569,0.762,0.877]"
35870,3.2174,0.000225,"[0.579,0.750,0.872]"
35880,3.4114,0.000225,"[0.567,0.753,0.862]"
35890,3.3429,0.000225,"[0.573,0.752,0.868]"
35900,3.0610,0.000225,"[0.577,0.746,0.874]"
35910,3.3623,0.000225,"[0.573,0.753,0.883]"
35920,3.2176,0.000225,"[0.568,0.746,0.866]"
35930,3.3161,0.000225,"[0.574,0.747,0.872]"
35940,3.0370,0.000225,"[0.579,0.756,0.892]"
35950,3.1648,0.000225,"[0.582,0.744,0.871]"
35960,3.2842,0.000225,"[0.579,0.758,0.876]"
35970,3.2048,0.000225,"[0.581,0.754,0.880]"
35980,3.2667,0.000225,"[0.571,0.754,0.879]"
35990,3.2282,0.000225,"[0.579,0.758,0.886]"
36000,3.3000,0.000225,"[0.567,0.756,0.878]"
36010,3.2458,0.000225,"[0.566,0.744,0.864]"
36020,3.3678,0.000225,"[0.584,0.771,0.870]"
36030,3.3592,0.000225,"[0.578,0.763,0.872]"
36040,3.3683,0.000225,"[0.570,0.758,0.862]"
36050,3.3219,0.000225,"[0.581,0.757,0.865]"
36060,3.2499,0.000225,"[0.574,0.750,0.857]"
36070,3.2975,0.000225,"[0.585,0.750,0.872]"
36080,3.2535,0.000225,"[0.581,0.747,0.883]"
36090,3.2573,0.000225,"[0.564,0.752,0.875]"
36100,3.4157,0.000225,"[0.576,0.757,0.872]"
36110,3.3152,0.000225,"[0.574,0.757,0.880]"
36120,3.0966,0.000224,"[0.581,0.753,0.886]"
36130,3.3327,0.000224,"[0.575,0.745,0.880]"
36140,3.2456,0.000224,"[0.574,0.753,0.878]"
36150,3.1527,0.000224,"[0.572,0.753,0.870]"
36160,3.2912,0.000224,"[0.574,0.753,0.873]"
36170,3.2054,0.000224,"[0.574,0.741,0.860]"
36180,3.2548,0.000224,"[0.582,0.761,0.868]"
36190,3.2796,0.000224,"[0.573,0.760,0.871]"
36200,3.1696,0.000224,"[0.569,0.747,0.877]"
36210,3.3320,0.000224,"[0.574,0.752,0.862]"
36220,3.2348,0.000224,"[0.571,0.748,0.880]"
36230,3.2252,0.000224,"[0.567,0.735,0.869]"
36240,3.2801,0.000224,"[0.579,0.748,0.878]"
36250,2.9640,0.000224,"[0.582,0.747,0.892]"
36260,3.3136,0.000224,"[0.563,0.740,0.863]"
36270,3.3866,0.000224,"[0.577,0.747,0.864]"
